Data,Número do pedido,Serviço,UF,CEP,Município,Valor previsto,Frete,Peso bruto (gr),Peso Bruto (Kg),Faixa de Peso,Total da Venda
06/08/2024,1290,.Package,RS,91330-580,Porto Alegre,18,26,3791,4,2,286
08/08/2024,1301,.Package,BA,48012-310,Alagoinhas,119,82,3217,3,2,382
07/08/2024,1298,.Package,SP,03586-000,São Paulo,28,42,5016,5,3,462
08/08/2024,1305,.Package,SP,07130-510,Guarulhos,80,0,15736,16,,1380
08/08/2024,1306,.Package,GO,74363-780,Goiânia,42,94,3972,4,2,409
09/08/2024,1307,.Package,SP,06755-335,Taboão da Serra,32,40,3476,3,2,297
09/08/2024,1308,.Package,PR,83310-453,Piraquara,21,40,1491,1,1,125
09/08/2024,1310,.Package,SP,05027-000,São Paulo,29,40,3972,4,2,355
09/08/2024,1311,.Package,SP,12246-023,São José dos Campos,31,40,3476,3,2,297
09/08/2024,1312,.Package,DF,70390-150,Brasília,40,52,3972,4,2,367
09/08/2024,1314,.Package,SP,18116-709,Votorantim,31,40,2318,2,2,240
09/08/2024,1316,.Package,MG,31140-020,Belo Horizonte,32,46,3476,3,2,303
09/08/2024,1317,.Package,RJ,26280-315,Nova Iguaçu,42,42,3972,4,2,357
10/08/2024,1321,.Package,RJ,22210-085,Rio de Janeiro,33,42,3972,4,2,357
10/08/2024,1322,.Package,RJ,22061-000,Rio de Janeiro,30,38,2964,3,2,218
10/08/2024,1323,.Package,RJ,22010-110,Rio de Janeiro,35,42,3972,4,2,357
11/08/2024,1326,.Package,SP,05410-000,São Paulo,27,40,2964,3,2,250
11/08/2024,1328,.Package,SP,13184-490,Hortolândia,29,40,2318,2,2,210
11/08/2024,1330,.Package,PR,85420-000,Corbélia,68,46,5000,5,3,746
11/08/2024,1331,.Package,SP,12020-340,Taubaté,28,40,2365,2,2,220
11/08/2024,1329,.Package,RJ,20510-160,Rio de Janeiro,40,48,5378,5,3,558
11/08/2024,1329,.Package,RJ,20510-160,Rio de Janeiro,40,48,5698,6,3,558
11/08/2024,1325,.Package,SP,01258-010,São Paulo,29,40,3217,3,2,310
09/08/2024,1318,.Package,RJ,25976-025,Teresópolis,38,60,3217,3,2,290
09/08/2024,1315,.Package,SP,13148-251,Paulínia,31,40,2732,3,2,220
11/08/2024,1335,.Package,RS,97420-000,São Vicente do Sul,40,30,2318,2,2,205
12/08/2024,1337,.Package,SP,04268-040,São Paulo,34,40,4164,4,3,470
11/08/2024,1334,.Package,GO,75712-520,Catalão,47,94,3217,3,2,349
12/08/2024,1338,.Package,SP,04661-300,São Paulo,27,40,2964,3,2,250
11/08/2024,1333,.Package,RS,95760-000,São Sebastião do Caí,23,30,5840,6,3,428
12/08/2024,1343,.Package,CE,62034-120,Sobral,55,50,2070,2,2,250
12/08/2024,1347,.Package,SP,17516-670,Marília,23,40,1550,2,1,140
13/08/2024,1349,.Package,RJ,22240-003,Rio de Janeiro,30,42,2964,3,2,252
13/08/2024,1353,.Package,SP,06433-260,Barueri,27,40,2964,3,2,220
13/08/2024,1354,.Package,SP,14467-472,Americana,43,40,1491,1,1,140
13/08/2024,1356,.Package,RS,90630-020,Porto Alegre,20,0,2070,2,2,200
14/08/2024,1357,.Package,SP,13025-000,Campinas,27,40,2318,2,2,210
14/08/2024,1358,.Package,SP,18555-268,Boituva,33,40,3216,3,2,239
13/08/2024,1360,.Package,DF,71917-720,Brasília,41,52,2964,3,2,262
13/08/2024,1355,.Package,SC,08920-420,Joinville,31,46,1243,1,1,131
14/08/2024,1361,.Package,SP,14091-220,Ribeirão Preto,28,40,2732,3,2,220
11/08/2024,1332,.Package,SP,04536-010,São Paulo,29,40,3972,4,2,355
10/08/2024,1350,.Package,SP,13560-050,São Carlos,31,40,3972,4,2,355
10/08/2024,1324,.Package,RS,93510-335,Novo Hamburgo,20,26,3972,4,2,341
09/08/2024,1319,.Package,SP,03373-000,São Paulo,29,40,3476,3,2,297
10/08/2024,1320,.Package,RJ,20520-054,Rio de Janeiro,34,42,3476,3,2,299
09/08/2024,1309,.Package,SP,01254-901,São Paulo,42,44,9200,9,5,815
13/08/2024,1352,.Package,RS,90540-031,Porto Alegre,23,26,3217,3,2,281
14/08/2024,1362,.Package,ES,29901-445,Linhares,33,44,1550,2,1,164
14/08/2024,1364,.Package,SC,89032-430,Blumenau,24,46,1491,1,1,131
14/08/2024,1366,.Package,SP,13098-551,Campinas,27,40,2318,2,2,210
14/08/2024,1367,.Package,SC,89802-100,Chapecó,33,44,3972,4,2,359
14/08/2024,1365,.Package,DF,71915-750,Brasília,77,84,9680,10,5,804
14/08/2024,1363,.Package,PE,51020-041,Recife,63,98,3217,3,2,353
14/08/2024,1357,.Package,SP,13025-000,Campinas,27,40,2318,2,2,210
14/08/2024,1358,.Package,SP,18555-268,Boituva,33,40,3216,3,2,239
14/08/2024,1361,.Package,SP,14091-220,Ribeirão Preto,28,40,2732,3,2,220
14/08/2024,1362,.Package,ES,29901-445,Linhares,33,44,1550,2,1,164
15/08/2024,1369,.Package,SP,05469-000,São Paulo,29,40,3972,4,2,355
15/08/2024,1370,.Package,PR,80310-250,Curitiba,27,36,3476,3,2,293
15/08/2024,1374,.Package,SP,05025-010,São Paulo,14,140,2400,2,2,2384
15/08/2024,1375,.Package,DF,71900-100,Brasília,40,64,4551,5,3,489
15/08/2024,1376,.Package,RJ,22790-879,Rio de Janeiro,24,30,1491,1,1,107
15/08/2024,1377,.Package,RJ,20720-293,Rio de Janeiro,39,42,3972,4,2,357
15/08/2024,1379,.Package,RS,96820-110,Santa Cruz do Sul,19,30,2318,2,2,200
15/08/2024,1380,.Package,RJ,22790-883,Rio de Janeiro,30,38,2318,2,2,208
15/08/2024,1381,.Package,MG,38061-500,Uberaba,31,48,2318,2,2,218
15/08/2024,1382,.Package,RJ,24220-120,Niterói,33,42,3972,4,2,357
16/08/2024,1383,.Package,SP,06030-304,Osasco,29,40,3972,4,2,355
16/08/2024,1384,.Package,RJ,22780-084,Rio de Janeiro,33,42,3972,4,2,357
16/08/2024,1385,.Package,SP,13087-504,Campinas,28,40,2964,3,2,250
16/08/2024,1387,.Package,PR,85015-400,Guarapuava,29,40,2318,2,2,210
16/08/2024,1388,.Package,PR,87506-120,Umuarama,32,36,3145,3,2,291
16/08/2024,1389,.Package,SP,04107-021,São Paulo,28,40,3216,3,2,239
16/08/2024,1390,.Package,SP,08900-000,Guararema,50,40,3972,4,2,380
17/08/2024,1391,.Package,MG,30330-240,Belo Horizonte,39,70,7352,7,4,700
17/08/2024,1392,.Package,SC,89801-600,Chapecó,29,46,2318,2,2,216
17/08/2024,1393,.Package,SP,05089-030,São Paulo,29,40,3972,4,2,355
17/08/2024,1394,.Package,SP,18213-682,Itapetininga,34,40,3972,4,2,380
17/08/2024,1395,.Package,PR,80320-090,Curitiba,25,36,2964,3,2,206
17/08/2024,1396,.Package,DF,70673-438,Brasília,40,52,3972,4,2,367
17/08/2024,1397,.Package,SP,13870-382,São João da Boa Vista,41,44,7352,7,4,674
17/08/2024,1398,.Package,PE,55125-000,Toritama,163,104,5000,5,3,804
18/08/2024,1399,.Package,DF,71090-675,Brasília,40,52,3972,4,2,367
18/08/2024,1400,.Package,PR,80420-130,Curitiba,28,36,3972,4,2,351
18/08/2024,1401,.Package,PE,56760-000,Tuparetama,151,66,1491,1,1,151
18/08/2024,1403,.Package,SP,04714-000,São Paulo,29,40,3880,4,2,315
18/08/2024,1404,.Package,MG,38015-000,Uberaba,34,48,3216,3,2,247
18/08/2024,1405,.Package,SP,06184-250,Osasco,31,40,3972,4,2,355
18/08/2024,1407,.Package,SP,04530-000,São Paulo,41,40,9131,9,5,723
18/08/2024,1407,.Package,SP,04530-000,São Paulo,41,40,9131,9,5,723
18/08/2024,1407,.Package,SP,04530-000,São Paulo,41,40,8811,9,5,723
19/08/2024,1411,.Package,SP,11030-250,Santos,29,40,2164,2,2,178
19/08/2024,1409,.Package,MT,78890-390,Sorriso,133,152,7352,7,4,782
19/08/2024,1409,.Package,MT,78890-390,Sorriso,133,152,7352,7,4,782
19/08/2024,1408,.Package,SP,18052-768,Sorocaba,28,40,2318,2,2,210
18/08/2024,1405,.Package,SP,06184-250,Osasco,33,40,4708,5,3,355
18/08/2024,1404,.Package,MG,38015-000,Uberaba,34,48,3952,4,2,247
18/08/2024,1403,.Package,SP,04714-000,São Paulo,31,40,4616,5,3,315
18/08/2024,1401,.Package,PE,56760-000,Tuparetama,151,66,1907,2,1,151
18/08/2024,1400,.Package,PR,80420-130,Curitiba,30,36,4708,5,3,351
18/08/2024,1399,.Package,DF,71090-675,Brasília,42,52,4708,5,3,367
19/08/2024,1412,.Package,MG,30320-680,Belo Horizonte,25,48,1911,2,1,191
19/08/2024,1413,.Package,DF,70686-155,Brasília,35,64,4918,5,3,554
19/08/2024,1413,.Package,DF,70686-155,Brasília,35,64,4598,5,3,554
19/08/2024,1414,.Package,RJ,20510-060,Rio de Janeiro,36,38,3216,3,2,237
19/08/2024,1415,.Package,BA,45400-000,Valença,46,82,2964,3,2,294
20/08/2024,1416,.Package,SP,14055-420,Ribeirão Preto,34,40,4164,4,3,470
20/08/2024,1418,.Package,SP,05639-090,São Paulo,28,40,3216,3,2,239
20/08/2024,1419,.Package,RJ,27945-450,Macaé,36,42,3972,4,2,357
20/08/2024,1420,.Package,SP,13212-070,Jundiaí,32,40,3476,3,2,297
20/08/2024,1421,.Package,SP,09619-110,São Bernardo do Campo,29,40,3476,3,2,297
20/08/2024,1422,.Package,SP,05009-000,São Paulo,31,40,3972,4,2,355
20/08/2024,1423,.Package,SP,13400-120,Piracicaba,37,42,5000,5,3,742
20/08/2024,1424,.Package,SC,88303-435,Itajaí,33,44,3972,4,2,359
21/08/2024,1426,.Package,SP,13252-743,Itatiba,34,40,3972,4,2,355
19/08/2024,1427,.Package,GO,73900-000,Posse,123,94,3476,3,2,351
18/08/2024,1428,.Package,RS,99700-112,Erechim,22,26,3972,4,2,341
21/08/2024,1430,.Package,RS,95270-000,Flores da Cunha,19,30,1491,1,1,130
20/08/2024,1429,.Package,SP,13960-000,Socorro,36,40,4044,4,3,355
21/08/2024,1434,.Package,RJ,22231-140,Rio de Janeiro,30,38,2964,3,2,218
21/08/2024,1431,.Package,MS,79950-000,Naviraí,65,58,5076,5,3,453
21/08/2024,1431,.Package,MS,79950-000,Naviraí,65,58,4728,5,3,453
21/08/2024,1433,.Package,MG,38520-000,Romaria,56,48,1243,1,1,133
21/08/2024,1432,.Package,BA,41600-665,Salvador,52,96,5840,6,3,494
21/08/2024,1432,.Package,BA,41600-665,Salvador,52,96,5840,6,3,494
21/08/2024,1436,.Package,RS,92511-310,Montenegro,18,30,1491,1,1,125
21/08/2024,1437,.Package,RJ,20540-134,Rio de Janeiro,33,38,3216,3,2,237
22/08/2024,1438,.Package,SP,04076-003,São Paulo,29,40,3972,4,2,355
21/08/2024,1439,.Package,MG,03016-004,Belo Horizonte,27,48,2318,2,2,233
22/08/2024,1441,.Package,SP,04562-030,São Paulo,27,40,2448,2,2,240
19/08/2024,1440,.Package,SP,06310-010,Carapicuíba,31,42,5048,5,3,402
19/08/2024,1440,.Package,SP,06310-010,Carapicuíba,31,42,5048,5,3,402
22/08/2024,1442,.Package,SP,14160-020,Sertãozinho,92,0,14764,15,,1720
22/08/2024,1442,.Package,SP,14160-020,Sertãozinho,92,0,14764,15,,1720
22/08/2024,1442,.Package,SP,14160-020,Sertãozinho,92,0,14764,15,,1720
22/08/2024,1442,.Package,SP,14160-020,Sertãozinho,92,0,14764,15,,1720
22/08/2024,1443,.Package,SP,12245-492,São José dos Campos,23,40,1538,2,1,130
22/08/2024,1444,.Package,SP,04213-002,São Paulo,33,15,4044,4,3,330
22/08/2024,1445,.Package,SP,17015-171,Bauru,30,40,3216,3,2,239
22/08/2024,1447,.Package,MG,34000-045,Nova Lima,39,46,3972,4,2,361
22/08/2024,1448,.Package,RJ,22250-060,Rio de Janeiro,33,42,3972,4,2,357
22/08/2024,1450,.Package,RJ,23017-325,Rio de Janeiro,25,38,1564,2,1,133
23/08/2024,1452,.Package,SP,12043-000,Taubaté,31,40,3972,4,2,355
23/08/2024,1451,.Package,RJ,22431-040,Rio de Janeiro,37,60,6360,6,4,555
23/08/2024,1451,.Package,RJ,22431-040,Rio de Janeiro,37,60,6040,6,4,555
22/08/2024,1449,.Package,SP,17012-533,Bauru,28,40,2732,3,2,220
23/08/2024,1453,.Package,RJ,22610-095,Rio de Janeiro,30,38,2464,2,2,223
23/08/2024,1456,.Package,RS,96170-000,São Lourenço do Sul,44,40,3217,3,2,340
23/08/2024,1457,.Package,SP,01254-901,São Paulo,29,40,3476,3,2,297
23/08/2024,1458,.Package,SP,05019-000,São Paulo,27,40,2365,2,2,220
23/08/2024,1454,.Package,SP,11055-001,Santos,29,40,2732,3,2,220
23/08/2024,1459,.Package,SP,11740-000,Itanhaém,48,40,3972,4,2,355
24/08/2024,1460,.Package,RS,91225-001,Porto Alegre,16,20,2318,2,2,173
24/08/2024,1462,.Package,ES,29101-715,Vila Velha,39,50,3972,4,2,365
24/08/2024,1463,.Package,SP,19806-170,Assis,34,40,3972,4,2,355
24/08/2024,1466,.Package,SC,88955-000,Balneário Gaivota,53,44,3972,4,2,359
24/08/2024,1467,.Package,SP,18020-266,Sorocaba,31,40,3476,3,2,297
24/08/2024,1468,.Package,SP,13025-050,Campinas,29,40,3476,3,2,297
24/08/2024,1469,.Package,SP,02542-030,São Paulo,29,40,3972,4,2,355
25/08/2024,1472,.Package,SP,09715-160,São Bernardo do Campo,29,40,3972,4,2,355
25/08/2024,1475,.Package,SP,04621-004,São Paulo,27,40,2318,2,2,210
25/08/2024,1477,.Package,RJ,22061-040,Rio de Janeiro,33,42,3972,4,2,357
25/08/2024,1478,.Package,SP,05315-021,São Paulo,27,40,2365,2,2,240
26/08/2024,1479,.Package,RJ,22060-002,Rio de Janeiro,30,38,2318,2,2,223
24/08/2024,1470,.Package,SP,05449-050,São Paulo,22,40,1564,2,1,150
26/08/2024,1481,.Package,SP,04105-001,São Paulo,27,40,2964,3,2,252
24/08/2024,1465,.Package,GO,75402-616,Inhumas,89,68,2164,2,2,209
25/08/2024,1473,.Package,RS,94180-120,Gravataí,18,26,2115,2,2,186
25/08/2024,1476,.Package,SP,05027-000,São Paulo,27,40,2732,3,2,220
25/08/2024,1474,.Package,MG,30160-042,Belo Horizonte,41,46,4044,4,3,386
24/08/2024,1464,.Package,SP,05325-180,São Paulo,32,40,4336,4,3,450
26/08/2024,1483,.Package,SP,13417-381,Piracicaba,23,13,1916,2,1,151
26/08/2024,1485,.Package,SP,01536-000,São Paulo,28,40,3216,3,2,239
26/08/2024,1486,.Package,SP,18085-355,Sorocaba,30,40,3216,3,2,239
27/08/2024,1487,.Package,RJ,26900-000,Miguel Pereira,54,42,3972,4,2,357
23/08/2024,1488,.Package,SP,02112-001,São Paulo,27,40,2732,3,2,220
26/08/2024,1484,.Package,DF,72015-943,Brasília,44,60,5016,5,3,420
26/08/2024,1484,.Package,DF,72015-943,Brasília,44,60,5016,5,3,420
27/08/2024,1489,.Package,SP,01417-020,São Paulo,26,40,2164,2,2,178
27/08/2024,1490,.Package,RS,95095-800,Caxias do Sul,18,0,2716,3,2,170
27/08/2024,1492,.Package,MS,79004-440,Campo Grande,35,50,4551,5,3,500
27/08/2024,1492,.Package,MS,79004-440,Campo Grande,35,50,4871,5,3,500
27/08/2024,1493,.Package,SP,02126-070,São Paulo,22,13,1916,2,1,151
27/08/2024,1495,.Package,SP,01104-000,São Paulo,27,40,2964,3,2,250
27/08/2024,1496,.Package,PR,84035-380,Ponta Grossa,30,36,3972,4,2,351
27/08/2024,1497,.Package,GO,75905-640,Rio Verde,43,94,3972,4,2,409
28/08/2024,1498,.Package,RJ,27920-200,Macaé,26,38,1959,2,1,198
28/08/2024,1499,.Package,RS,91920-000,Porto Alegre,18,26,3476,3,2,283
28/08/2024,1500,.Package,SC,89041-040,Blumenau,32,44,3476,3,2,301
25/08/2024,1501,.Package,PR,81540-280,Curitiba,27,40,3216,3,2,239
28/08/2024,1502,.Package,RS,97050-685,Santa Maria,18,26,2964,3,2,257
27/08/2024,1494,.Package,RS,99500-000,Carazinho,24,30,4690,5,3,400
27/08/2024,1491,.Package,PR,82510-150,Curitiba,28,36,3217,3,2,336
28/08/2024,1503,.Package,PR,83206-340,Paranaguá,32,36,3972,4,2,351
28/08/2024,1505,.Package,SP,18683-723,Lençóis Paulista,35,40,3972,4,2,395
28/08/2024,1506,.Package,BA,48280-000,Mata de São João,119,82,3972,4,2,397
28/08/2024,1507,.Package,RJ,22421-022,Rio de Janeiro,33,42,3972,4,2,357
28/08/2024,1508,.Package,RS,91900-180,Porto Alegre,17,26,2980,3,2,206
29/08/2024,1509,.Package,MS,79490-000,São Gabriel do Oeste,68,38,2964,3,2,218
29/08/2024,1511,.Package,RJ,21920-330,Rio de Janeiro,38,38,4044,4,3,398
29/08/2024,1510,.Package,SC,88350-350,Brusque,35,44,3217,3,2,314
29/08/2024,1512,.Package,SP,02804-030,São Paulo,54,40,3972,4,2,355
29/08/2024,1513,.Package,SP,06543-001,Santana de Parnaíba,29,40,3972,4,2,355
30/08/2024,1517,.Package,SP,07915-070,Francisco Morato,31,40,1491,1,1,135
31/08/2024,1518,.Package,SP,12237-070,São José dos Campos,28,40,2964,3,2,250
31/08/2024,1520,.Package,SP,00006-850,Itapecerica da Serra,0,40,1564,2,1,130
31/08/2024,1521,.Package,RJ,22440-000,Rio de Janeiro,33,42,3972,4,2,310
31/08/2024,1523,.Package,SP,04824-020,São Paulo,36,40,4164,4,3,470
01/09/2024,1525,.Package,RS,97110-620,Santa Maria,20,26,3972,4,2,341
01/09/2024,1526,.Package,SP,18606-465,Botucatu,25,40,1564,2,1,130
01/09/2024,1527,.Package,PR,85650-000,Santa Izabel do Oeste,62,36,3972,4,2,351
02/09/2024,1529,.Package,SP,05435-060,São Paulo,35,44,7352,7,4,674
02/09/2024,1529,.Package,SP,05435-060,São Paulo,35,44,7352,7,4,674
31/08/2024,1524,.Package,RJ,22231-040,Rio de Janeiro,37,48,6360,6,4,562
31/08/2024,1524,.Package,RJ,22231-040,Rio de Janeiro,37,48,6360,6,4,562
02/09/2024,1530,.Package,RJ,22795-200,Rio de Janeiro,32,38,3216,3,2,237
02/09/2024,1531,.Package,SP,17515-420,Marília,33,15,4044,4,3,330
02/09/2024,1532,.Package,PR,85856-070,Foz do Iguaçu,31,0,6344,6,4,485
02/09/2024,1532,.Package,PR,85856-070,Foz do Iguaçu,31,0,6024,6,4,485
02/09/2024,1533,.Package,SP,13290-324,Louveira,31,40,2318,2,2,193
02/09/2024,1534,.Package,SP,03065-070,São Paulo,32,40,4164,4,3,470
02/09/2024,1535,.Package,SP,18087-190,Sorocaba,28,0,2716,3,2,212
02/09/2024,1536,.Package,RS,99500-000,Carazinho,21,0,3311,3,2,270
31/08/2024,1538,.Package,SC,88330-009,Balneário Camboriú,32,46,2964,3,2,226
03/09/2024,1539,.Package,SP,04788-160,São Paulo,27,40,2318,2,2,210
02/09/2024,1537,.Package,RS,90810-000,Porto Alegre,19,30,2159,2,2,173
03/09/2024,1540,.Package,SP,17060-230,Bauru,31,40,3476,3,2,297
03/09/2024,1541,.Package,RS,99950-000,Tapejara,44,0,2070,2,2,175
03/09/2024,1542,.Package,SP,11040-130,Santos,30,40,2558,3,2,260
03/09/2024,1544,.Package,PE,54400-000,Jaboatão dos Guararapes,57,98,2732,3,2,278
03/09/2024,1545,.Package,RS,90450-010,Porto Alegre,22,30,3216,3,2,229
04/09/2024,1546,.Package,SP,09581-620,São Caetano do Sul,29,40,3972,4,2,355
04/09/2024,1547,.Package,SP,09426-120,Ribeirão Pires,31,40,2164,2,2,181
04/09/2024,1549,.Package,PE,54400-100,Jaboatão dos Guararapes,57,66,2318,2,2,266
04/09/2024,1550,.Package,PE,54400-100,Jaboatão dos Guararapes,56,66,2412,2,2,246
04/09/2024,1548,.Package,RJ,23040-150,Rio de Janeiro,31,42,2980,3,2,222
05/09/2024,1558,.Package,BA,45400-000,Valença,49,82,3476,3,2,339
05/09/2024,1561,.Package,GO,74810-360,Goiânia,37,68,2318,2,2,238
05/09/2024,1560,.Package,SC,88054-601,Florianópolis,36,42,5378,5,3,552
05/09/2024,1560,.Package,SC,88054-601,Florianópolis,36,42,5698,6,3,552
03/09/2024,1557,.Package,SP,09190-000,Santo André,34,42,5528,6,3,509
03/09/2024,1557,.Package,SP,09190-000,Santo André,34,42,5848,6,3,509
04/09/2024,1556,.Package,SP,04514-050,São Paulo,31,40,4138,4,3,355
04/09/2024,1555,.Package,RJ,22451-041,Rio de Janeiro,55,194,9680,10,5,914
04/09/2024,1555,.Package,RJ,22451-041,Rio de Janeiro,55,194,9680,10,5,914
04/09/2024,1555,.Package,RJ,22451-041,Rio de Janeiro,55,194,9680,10,5,914
04/09/2024,1555,.Package,RJ,22451-041,Rio de Janeiro,55,194,9680,10,5,914
05/09/2024,1563,.Package,RJ,22750-350,Rio de Janeiro,33,42,3476,3,2,299
05/09/2024,1565,.Package,RS,90830-410,Porto Alegre,17,30,1491,1,1,115
06/09/2024,1568,.Package,RS,90010-310,Porto Alegre,17,26,2980,3,2,206
05/09/2024,1566,.Package,SP,05707-400,São Paulo,29,40,3217,3,2,295
06/09/2024,1570,.Package,SP,09861-210,São Bernardo do Campo,22,40,1564,2,1,130
07/09/2024,1575,.Package,SP,09531-110,São Caetano do Sul,26,40,2164,2,2,178
08/09/2024,1581,.Package,PR,87303-140,Campo Mourão,29,40,2164,2,2,178
08/09/2024,1582,.Package,PR,82410-540,Curitiba,25,40,2318,2,2,210
08/09/2024,1584,.Package,SP,07915-070,Francisco Morato,37,40,2732,3,2,220
08/09/2024,1583,.Package,SP,04002-032,São Paulo,32,40,4044,4,3,380
08/09/2024,1579,.Package,SP,07619-112,Mairiporã,54,40,5840,6,3,438
08/09/2024,1579,.Package,SP,07619-112,Mairiporã,54,40,5840,6,3,438
07/09/2024,1576,.Package,SP,12041-110,Taubaté,31,40,3217,3,2,310
07/09/2024,1573,.Package,SP,01420-002,São Paulo,29,40,3301,3,2,300
06/09/2024,1571,.Package,RJ,22221-090,Rio de Janeiro,23,48,3174,3,2,368
06/09/2024,1571,.Package,RJ,22221-090,Rio de Janeiro,23,48,3494,3,2,368
08/09/2024,1585,.Package,RJ,27580-000,Itatiaia,39,42,3972,4,2,384
09/09/2024,1586,.Package,SC,88020-010,Florianópolis,41,65,7352,7,4,749
09/09/2024,1586,.Package,SC,88020-010,Florianópolis,41,65,7352,7,4,749
09/09/2024,1587,.Package,SC,88330-012,Balneário Camboriú,32,46,2318,2,2,221
09/09/2024,1588,.Package,MG,30130-148,Belo Horizonte,40,40,4044,4,3,370
10/09/2024,1591,.Package,RJ,22280-090,Rio de Janeiro,24,38,1491,1,1,123
09/09/2024,1592,.Package,SP,13506-670,Rio Claro,31,40,3476,3,2,297
08/09/2024,1593,.Package,SP,18013-050,Sorocaba,30,40,3216,3,2,239
07/09/2024,1594,.Package,RJ,25804-250,Três Rios,38,38,3216,3,2,237
10/09/2024,1596,.Package,SC,88183-420,Antônio Carlos,62,44,3476,3,2,301
10/09/2024,1597,.Package,RJ,22790-303,Rio de Janeiro,37,42,4164,4,3,472
10/09/2024,1598,.Package,SP,06020-190,Osasco,30,40,3972,4,2,382
10/09/2024,1599,.Package,SP,15810-065,Catanduva,25,40,1564,2,1,130
10/09/2024,1600,.Package,SP,01308-020,São Paulo,22,40,1491,1,1,140
08/09/2024,1602,.Package,RS,09191-000,Porto Alegre,31,26,4044,4,3,368
11/09/2024,1606,.Package,PR,87013-932,Maringá,29,40,3216,3,2,239
11/09/2024,1608,.Package,SP,13087-460,Campinas,30,40,3476,3,2,297
11/09/2024,1609,.Package,MG,31170-495,Belo Horizonte,32,48,3216,3,2,247
12/09/2024,1607,.Package,SP,13561-215,São Carlos,28,40,2964,3,2,250
11/09/2024,1603,.Package,SC,88353-544,Brusque,32,44,2732,3,2,224
12/09/2024,1610,.Package,PR,82015-750,Curitiba,25,40,2318,2,2,240
12/09/2024,1611,.Package,RJ,22793-810,Rio de Janeiro,30,38,2318,2,2,209
12/09/2024,1618,.Package,SP,03667-010,São Paulo,29,40,3216,3,2,239
12/09/2024,1614,.Package,SP,13500-392,Rio Claro,35,44,6598,7,4,671
12/09/2024,1614,.Package,SP,13500-392,Rio Claro,35,44,6598,7,4,671
12/09/2024,1615,.Package,MG,37953-376,São Sebastião do Paraíso,34,48,2070,2,2,248
12/09/2024,1623,.Package,RS,95170-444,Farroupilha,19,26,5378,5,3,546
12/09/2024,1623,.Package,RS,95170-444,Farroupilha,19,26,5698,6,3,546
11/09/2024,1625,.Package,RJ,22040-020,Rio de Janeiro,54,60,9200,9,5,754
11/09/2024,1625,.Package,RJ,22040-020,Rio de Janeiro,54,60,9200,9,5,754
11/09/2024,1625,.Package,RJ,22040-020,Rio de Janeiro,54,60,9200,9,5,754
12/09/2024,1624,.Package,DF,71926-500,Brasília,49,52,4044,4,3,377
13/09/2024,1627,.Package,SP,05409-011,São Paulo,30,40,3972,4,2,382
13/09/2024,1629,.Package,MS,79370-000,Ladário,67,38,2164,2,2,176
13/09/2024,1630,.Package,SP,15052-242,São José do Rio Preto,31,40,2318,2,2,210
14/09/2024,1634,.Package,RJ,24241-001,Niterói,33,42,3476,3,2,299
14/09/2024,1635,.Package,SP,18044-020,Sorocaba,23,40,1491,1,1,135
14/09/2024,1636,.Package,SP,15800-040,Catanduva,33,40,3216,3,2,239
15/09/2024,1639,.Package,SP,04067-031,São Paulo,29,40,3476,3,2,297
15/09/2024,1640,.Package,SP,06454-020,Barueri,29,40,3476,3,2,297
15/09/2024,1641,.Package,SP,04249-020,São Paulo,22,40,1491,1,1,140
15/09/2024,1642,.Package,SP,02344-000,São Paulo,30,40,3476,3,2,297
16/09/2024,1644,.Package,SP,04805-110,São Paulo,32,40,3476,3,2,297
16/09/2024,1645,.Package,SP,02881-100,São Paulo,52,40,3476,3,2,297
15/09/2024,1643,.Package,SP,05447-050,São Paulo,26,40,5284,5,3,419
15/09/2024,1643,.Package,SP,05447-050,São Paulo,26,40,5604,6,3,419
15/09/2024,1638,.Package,RJ,23057-097,Rio de Janeiro,32,48,4551,5,3,473
15/09/2024,1638,.Package,RJ,23057-097,Rio de Janeiro,32,48,4871,5,3,473
14/09/2024,1637,.Package,SP,11065-600,Santos,32,40,3217,3,2,310
14/09/2024,1633,.Package,MS,79824-342,Dourados,52,58,8396,8,5,797
14/09/2024,1633,.Package,MS,79824-342,Dourados,52,58,8396,8,5,797
